id,customer_id,channel_id,channel_code,channel_name,enrolled_at,enrollment_method,enrolled_by,status,status_reason,status_updated_at,username,alias,two_factor_enabled,auth_method,last_login_at,failed_login_attempts,locked_until,daily_transaction_limit,per_transaction_limit,monthly_transaction_limit,cash_withdrawal_limit,transfer_limit,bill_payment_limit,max_transactions_per_day,ip_whitelist,geo_restriction_flag,ussd_pin_set,ussd_last_access,mobile_app_version,push_notifications_enabled,security_questions_set,password_last_changed,transaction_fee_profile_id,sms_alerts_enabled,email_alerts_enabled,suspicious_activity_flag,last_suspicious_activity_date,created_at,updated_at
CCE-000001478,CUST-000212,CH-001,CH-001,Branch Network,2024-02-18,self_service,EMP-000001,inactive,Security review,2025-03-28,user_cust-000212_ch-001,CUST-000212-CH-001,False,otp_sms,2025-03-24,3,2026-05-02,2145.22,3896.31,44393.36,1002.54,6351.18,10686.63,25,0.0.0.0/0,False,False,2024-05-27,n/a,False,True,2024-07-31,TFP-137,False,True,False,2024-12-18,2024-02-18,2025-04-06
CCE-000001479,CUST-000212,CH-002,CH-002,Online Banking,2024-02-15,branch_assisted,system_seed,active,In good standing.,2024-08-26,user_cust-000212_ch-002,CUST-000212-CH-002,True,biometric,2024-07-14,3,2026-05-02,5452.98,2451.97,35031.56,983.17,6544.31,9105.08,6,0.0.0.0/0,False,False,2024-06-12,n/a,False,True,2024-06-09,TFP-405,True,True,False,2024-10-22,2024-02-15,2024-08-27
CCE-000001480,CUST-000212,CH-003,CH-003,Mobile App,2024-03-02,call_center,system_seed,active,In good standing.,2024-05-28,user_cust-000212_ch-003,CUST-000212-CH-003,True,otp_sms,2024-05-20,1,,3853.66,926.19,105879.38,301.89,3437.14,5941.27,18,0.0.0.0/0,False,False,2024-03-05,4.1.0,False,True,2024-04-22,TFP-564,True,True,False,2025-01-06,2024-03-02,2024-05-31
CCE-000001481,CUST-000212,CH-004,CH-004,Email,2024-02-06,call_center,EMP-000001,active,In good standing.,2025-02-12,user_cust-000212_ch-004,CUST-000212-CH-004,False,otp_sms,2025-02-08,2,,6243.77,2353.78,47342.05,1220.52,5383.65,1973.09,27,10.10.10.0/24,False,False,2024-04-01,n/a,False,True,2024-03-15,TFP-912,False,True,False,2024-07-28,2024-02-06,2025-03-06
CCE-000001482,CUST-000212,CH-005,CH-005,SMS,2024-02-28,self_service,EMP-000001,active,In good standing.,2024-10-01,user_cust-000212_ch-005,CUST-000212-CH-005,False,otp_sms,2024-08-25,2,,9092.55,2683.03,55280.87,474.05,7552.65,6667.81,18,0.0.0.0/0,True,False,2024-06-21,n/a,False,False,2024-05-27,TFP-271,True,True,False,2024-05-16,2024-02-28,2024-10-08
CCE-000001483,CUST-000212,CH-006,CH-006,Call Center,2024-03-07,call_center,system_seed,active,In good standing.,2024-06-14,user_cust-000212_ch-006,CUST-000212-CH-006,False,biometric,2024-04-26,3,2026-05-02,6139.23,3629.08,87246.18,528.18,6801.14,6428.5,5,0.0.0.0/0,False,False,2024-07-02,n/a,False,True,2024-07-09,TFP-891,False,True,False,2024-05-23,2024-03-07,2024-06-14
CCE-000001484,CUST-000212,CH-007,CH-007,Operations Bridge,2024-02-24,self_service,system_seed,active,In good standing.,2024-07-10,user_cust-000212_ch-007,CUST-000212-CH-007,False,otp_email,2024-06-08,1,,9046.92,1245.1,95323.24,289.88,5199.81,10356.44,15,0.0.0.0/0,False,False,2024-04-18,n/a,False,True,2024-03-19,TFP-831,True,True,False,2024-03-26,2024-02-24,2024-07-28
CCE-000001485,CUST-000213,CH-001,CH-001,Branch Network,2025-09-17,branch_assisted,EMP-000001,active,In good standing.,2026-05-01,user_cust-000213_ch-001,CUST-000213-CH-001,False,biometric,2026-05-01,2,,6751.66,3771.6,109485.98,800.73,7641.53,3754.12,21,0.0.0.0/0,False,False,2026-01-14,n/a,False,True,2025-12-22,TFP-626,True,True,False,2025-11-07,2025-09-17,2026-05-01
CCE-000001486,CUST-000213,CH-002,CH-002,Online Banking,2025-10-10,call_center,EMP-000001,suspended,Customer request,2026-05-01,user_cust-000213_ch-002,CUST-000213-CH-002,True,otp_sms,2026-05-01,3,2026-05-02,8182.62,3219.12,99256.28,719.64,6843.33,7524.24,13,0.0.0.0/0,False,False,2025-10-29,n/a,False,True,2025-12-18,TFP-683,True,False,False,2026-02-24,2025-10-10,2026-05-01
CCE-000001487,CUST-000213,CH-003,CH-003,Mobile App,2025-09-25,branch_assisted,EMP-000001,active,In good standing.,2025-12-11,user_cust-000213_ch-003,CUST-000213-CH-003,True,password,2025-10-22,3,2026-05-02,1958.51,2840.02,116332.57,1010.48,3547.41,1896.26,18,0.0.0.0/0,False,False,2025-12-14,4.0.1,True,True,2026-03-22,TFP-429,True,True,False,2025-12-17,2025-09-25,2025-12-28
CCE-000001488,CUST-000213,CH-004,CH-004,Email,2025-09-25,call_center,EMP-000007,active,In good standing.,2025-11-03,user_cust-000213_ch-004,CUST-000213-CH-004,False,otp_sms,2025-10-21,2,,7748.97,3195.13,115479.99,1210.14,6627.25,7024.15,26,0.0.0.0/0,False,False,2025-10-11,n/a,False,True,2026-03-15,TFP-385,True,True,False,2025-12-30,2025-09-25,2025-11-27
CCE-000001489,CUST-000213,CH-005,CH-005,SMS,2025-10-07,call_center,EMP-000007,active,In good standing.,2025-12-20,user_cust-000213_ch-005,CUST-000213-CH-005,False,biometric,2025-11-26,1,,6447.2,3655.6,43385.57,672.86,1557.81,6289.69,26,10.10.10.0/24,True,False,2026-01-09,n/a,False,True,2026-01-15,TFP-461,True,True,False,2026-05-01,2025-10-07,2026-01-01
CCE-000001490,CUST-000213,CH-006,CH-006,Call Center,2025-09-18,branch_assisted,system_seed,active,In good standing.,2026-05-01,user_cust-000213_ch-006,CUST-000213-CH-006,False,password,2026-05-01,2,,7780.19,2730.03,104822.26,684.16,992.88,9888.91,10,0.0.0.0/0,True,False,2026-01-10,n/a,False,True,2026-01-05,TFP-304,True,True,False,2026-03-05,2025-09-18,2026-05-01
CCE-000001491,CUST-000213,CH-007,CH-007,Operations Bridge,2025-10-09,self_service,system_seed,active,In good standing.,2026-05-01,user_cust-000213_ch-007,CUST-000213-CH-007,False,otp_email,2026-05-01,0,,3458.98,1347.92,119467.27,1133.8,7713.38,5823.44,7,10.10.10.0/24,False,False,2025-10-24,n/a,False,True,2026-01-23,TFP-485,True,False,False,2026-05-01,2025-10-09,2026-05-01
CCE-000001492,CUST-000214,CH-001,CH-001,Branch Network,2026-06-11,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000214_ch-001,CUST-000214-CH-001,False,otp_sms,2026-05-01,3,2026-05-02,5240.87,2845.26,89547.03,1221.81,1529.87,7865.85,23,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-647,True,True,False,2026-05-01,2026-06-11,2026-05-01
CCE-000001493,CUST-000214,CH-002,CH-002,Online Banking,2026-06-02,branch_assisted,EMP-000001,active,In good standing.,2026-05-01,user_cust-000214_ch-002,CUST-000214-CH-002,True,otp_sms,2026-05-01,2,,7304.44,3487.65,107663.8,954.13,5950.1,6568.89,8,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-704,True,True,False,2026-05-01,2026-06-02,2026-05-01
CCE-000001494,CUST-000214,CH-003,CH-003,Mobile App,2026-06-06,self_service,EMP-000001,active,In good standing.,2026-05-01,user_cust-000214_ch-003,CUST-000214-CH-003,True,otp_email,2026-05-01,2,,7785.08,3480.43,63495.13,753.2,4684.93,2675.69,24,0.0.0.0/0,False,False,2026-05-01,4.1.0,True,True,2026-05-01,TFP-482,True,True,False,2026-05-01,2026-06-06,2026-05-01
CCE-000001495,CUST-000214,CH-004,CH-004,Email,2026-06-10,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000214_ch-004,CUST-000214-CH-004,False,password,2026-05-01,2,,8253.39,357.78,120344.66,1077.91,1477.02,7655.62,14,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-950,True,True,False,2026-05-01,2026-06-10,2026-05-01
CCE-000001496,CUST-000214,CH-005,CH-005,SMS,2026-05-31,call_center,system_seed,suspended,Customer request,2026-05-01,user_cust-000214_ch-005,CUST-000214-CH-005,False,password,2026-05-01,3,2026-05-02,3946.49,2544.8,127222.06,492.51,1958.2,9474.91,25,10.10.10.0/24,False,True,2026-05-01,n/a,False,True,2026-05-01,TFP-407,False,True,False,2026-05-01,2026-05-31,2026-05-01
CCE-000001497,CUST-000214,CH-006,CH-006,Call Center,2026-05-22,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000214_ch-006,CUST-000214-CH-006,False,biometric,2026-05-01,1,,8060.68,3869.71,44916.25,490.9,1073.77,4215.72,15,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-261,False,True,False,2026-05-01,2026-05-22,2026-05-01
CCE-000001498,CUST-000214,CH-007,CH-007,Operations Bridge,2026-06-18,branch_assisted,system_seed,active,In good standing.,2026-05-01,user_cust-000214_ch-007,CUST-000214-CH-007,False,biometric,2026-05-01,0,,5692.63,2746.91,120032.21,972.47,1949.69,5326.66,13,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-266,True,True,False,2026-05-01,2026-06-18,2026-05-01
CCE-000001499,CUST-000215,CH-001,CH-001,Branch Network,2025-06-15,self_service,system_seed,inactive,Customer request,2025-10-31,user_cust-000215_ch-001,CUST-000215-CH-001,False,biometric,2025-10-08,2,,7743.46,615.36,55091.48,1221.85,1832.68,3760.39,14,0.0.0.0/0,False,False,2025-07-01,n/a,False,True,2025-11-13,TFP-592,True,True,False,2025-09-27,2025-06-15,2025-11-24
CCE-000001500,CUST-000215,CH-002,CH-002,Online Banking,2025-06-07,branch_assisted,EMP-000001,active,In good standing.,2026-05-01,user_cust-000215_ch-002,CUST-000215-CH-002,True,otp_sms,2026-05-01,0,,1756.64,4063.48,123673.95,475.18,2241.7,6675.06,10,0.0.0.0/0,False,False,2025-07-28,n/a,False,True,2025-08-10,TFP-591,True,True,False,2026-03-09,2025-06-07,2026-05-01
CCE-000001501,CUST-000215,CH-003,CH-003,Mobile App,2025-06-04,call_center,EMP-000007,active,In good standing.,2025-10-07,user_cust-000215_ch-003,CUST-000215-CH-003,True,password,2025-10-05,0,,2320.0,3373.21,26222.81,898.77,2803.38,8024.75,9,0.0.0.0/0,False,False,2025-09-21,4.0.1,True,True,2025-10-16,TFP-174,True,True,False,2026-01-14,2025-06-04,2025-10-07
CCE-000001502,CUST-000215,CH-004,CH-004,Email,2025-06-16,call_center,EMP-000007,active,In good standing.,2025-10-30,user_cust-000215_ch-004,CUST-000215-CH-004,False,biometric,2025-09-10,3,2026-05-02,8934.53,2888.8,77109.42,816.57,7392.92,722.0,21,0.0.0.0/0,False,False,2025-07-19,n/a,False,True,2025-07-02,TFP-753,True,True,False,2026-03-17,2025-06-16,2025-11-04
CCE-000001503,CUST-000215,CH-005,CH-005,SMS,2025-06-17,self_service,EMP-000001,active,In good standing.,2026-05-01,user_cust-000215_ch-005,CUST-000215-CH-005,False,otp_sms,2026-05-01,3,2026-05-02,7100.44,2468.31,106198.26,888.1,6706.46,1892.64,22,0.0.0.0/0,False,True,2025-10-12,n/a,False,False,2025-10-23,TFP-227,True,True,False,2026-03-20,2025-06-17,2026-05-01
CCE-000001504,CUST-000215,CH-006,CH-006,Call Center,2025-05-21,self_service,system_seed,active,In good standing.,2025-12-15,user_cust-000215_ch-006,CUST-000215-CH-006,False,password,2025-10-27,2,,2674.93,2876.38,46448.68,526.5,5426.98,5488.89,19,0.0.0.0/0,False,False,2025-07-17,n/a,False,True,2025-07-20,TFP-979,True,True,False,2025-07-08,2025-05-21,2025-12-23
CCE-000001505,CUST-000215,CH-007,CH-007,Operations Bridge,2025-05-29,call_center,EMP-000007,suspended,Security review,2026-05-01,user_cust-000215_ch-007,CUST-000215-CH-007,False,otp_sms,2026-05-01,0,,7028.83,3181.26,78466.99,387.11,6450.28,9045.49,9,0.0.0.0/0,False,False,2025-09-05,n/a,False,True,2025-08-11,TFP-584,True,True,False,2026-01-05,2025-05-29,2026-05-01
CCE-000001506,CUST-000216,CH-001,CH-001,Branch Network,2024-10-10,branch_assisted,system_seed,active,In good standing.,2025-01-27,user_cust-000216_ch-001,CUST-000216-CH-001,False,otp_email,2024-12-12,2,,6763.7,2009.91,24799.86,887.53,3259.67,8922.45,22,0.0.0.0/0,False,False,2025-01-13,n/a,False,True,2025-01-01,TFP-546,True,True,False,2025-04-28,2024-10-10,2025-02-08
CCE-000001507,CUST-000216,CH-002,CH-002,Online Banking,2024-09-26,branch_assisted,system_seed,active,In good standing.,2025-04-17,user_cust-000216_ch-002,CUST-000216-CH-002,True,otp_email,2025-03-08,3,2026-05-02,3982.27,2707.81,112689.49,998.71,7787.55,707.3,8,10.10.10.0/24,True,False,2024-11-19,n/a,False,True,2025-01-26,TFP-231,True,False,False,2025-01-24,2024-09-26,2025-05-09
CCE-000001508,CUST-000216,CH-003,CH-003,Mobile App,2024-09-16,call_center,EMP-000007,active,In good standing.,2024-10-04,user_cust-000216_ch-003,CUST-000216-CH-003,True,otp_sms,2024-09-10,0,,8253.32,1889.77,115267.89,913.78,6780.74,5493.33,5,0.0.0.0/0,False,False,2024-09-20,3.9.2,True,True,2025-03-03,TFP-825,True,True,False,2025-06-26,2024-09-16,2024-10-10
CCE-000001509,CUST-000216,CH-004,CH-004,Email,2024-09-23,self_service,EMP-000001,active,In good standing.,2025-03-11,user_cust-000216_ch-004,CUST-000216-CH-004,False,otp_sms,2025-03-09,3,2026-05-02,8859.47,3399.15,26915.22,1107.65,1007.59,844.71,20,0.0.0.0/0,False,False,2024-11-28,n/a,False,True,2025-01-03,TFP-927,True,True,False,2025-07-07,2024-09-23,2025-03-15
CCE-000001510,CUST-000216,CH-005,CH-005,SMS,2024-09-02,branch_assisted,system_seed,active,In good standing.,2024-11-17,user_cust-000216_ch-005,CUST-000216-CH-005,False,otp_email,2024-09-19,0,,5889.22,1207.71,31752.38,932.99,3565.91,7429.4,10,0.0.0.0/0,False,False,2024-11-26,n/a,False,True,2024-10-26,TFP-965,True,True,False,2025-05-11,2024-09-02,2024-12-01
CCE-000001511,CUST-000216,CH-006,CH-006,Call Center,2024-10-01,branch_assisted,system_seed,active,In good standing.,2024-12-25,user_cust-000216_ch-006,CUST-000216-CH-006,False,password,2024-11-05,0,,4466.8,2176.29,90352.44,369.75,4787.23,9074.26,10,0.0.0.0/0,False,False,2025-01-18,n/a,False,True,2025-02-26,TFP-583,True,False,True,2025-03-04,2024-10-01,2025-01-01
CCE-000001512,CUST-000216,CH-007,CH-007,Operations Bridge,2024-09-21,self_service,EMP-000001,active,In good standing.,2024-10-13,user_cust-000216_ch-007,CUST-000216-CH-007,False,password,2024-09-29,2,,1639.39,1372.88,25664.56,287.05,2426.83,10988.0,6,0.0.0.0/0,False,False,2024-12-28,n/a,False,False,2024-12-03,TFP-770,False,False,False,2025-04-30,2024-09-21,2024-11-04
CCE-000001513,CUST-000217,CH-001,CH-001,Branch Network,2026-04-26,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000217_ch-001,CUST-000217-CH-001,False,biometric,2026-05-01,0,,8301.03,2899.43,91996.44,1002.1,4234.19,7638.03,8,0.0.0.0/0,True,False,2026-05-01,n/a,False,True,2026-05-01,TFP-636,False,True,False,2026-05-01,2026-04-26,2026-05-01
CCE-000001514,CUST-000217,CH-002,CH-002,Online Banking,2026-06-04,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000217_ch-002,CUST-000217-CH-002,True,otp_sms,2026-05-01,1,,4926.66,3141.46,21714.27,251.76,5484.66,974.58,17,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-833,True,True,False,2026-05-01,2026-06-04,2026-05-01
CCE-000001515,CUST-000217,CH-003,CH-003,Mobile App,2026-04-27,self_service,EMP-000001,active,In good standing.,2026-05-01,user_cust-000217_ch-003,CUST-000217-CH-003,True,otp_sms,2026-05-01,1,,6017.65,447.66,36964.56,830.96,6542.28,6348.77,14,0.0.0.0/0,False,False,2026-05-01,3.9.2,True,True,2026-05-01,TFP-744,True,True,False,2026-05-01,2026-04-27,2026-05-01
CCE-000001516,CUST-000217,CH-004,CH-004,Email,2026-05-15,self_service,system_seed,active,In good standing.,2026-05-01,user_cust-000217_ch-004,CUST-000217-CH-004,False,password,2026-05-01,1,,1941.09,1560.42,91558.76,887.5,1424.26,1646.69,14,0.0.0.0/0,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-911,True,True,False,2026-05-01,2026-05-15,2026-05-01
CCE-000001517,CUST-000217,CH-005,CH-005,SMS,2026-05-13,self_service,system_seed,active,In good standing.,2026-05-01,user_cust-000217_ch-005,CUST-000217-CH-005,False,otp_sms,2026-05-01,3,2026-05-02,4524.96,845.15,39704.32,300.14,3643.41,8293.51,3,0.0.0.0/0,False,True,2026-05-01,n/a,False,True,2026-05-01,TFP-604,True,True,False,2026-05-01,2026-05-13,2026-05-01
CCE-000001518,CUST-000217,CH-006,CH-006,Call Center,2026-06-06,self_service,EMP-000001,active,In good standing.,2026-05-01,user_cust-000217_ch-006,CUST-000217-CH-006,False,password,2026-05-01,3,2026-05-02,6826.53,3683.61,120397.73,832.25,1376.94,7323.59,13,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-05-01,TFP-500,False,True,False,2026-05-01,2026-06-06,2026-05-01
CCE-000001519,CUST-000217,CH-007,CH-007,Operations Bridge,2026-05-11,branch_assisted,system_seed,active,In good standing.,2026-05-01,user_cust-000217_ch-007,CUST-000217-CH-007,False,otp_sms,2026-05-01,2,,7110.72,3462.58,59779.7,906.97,5349.45,10267.41,12,0.0.0.0/0,False,False,2026-05-01,n/a,False,False,2026-05-01,TFP-178,True,True,False,2026-05-01,2026-05-11,2026-05-01
CCE-000001520,CUST-000218,CH-001,CH-001,Branch Network,2026-03-03,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000218_ch-001,CUST-000218-CH-001,False,otp_sms,2026-05-01,2,,8978.95,383.65,104628.56,415.2,6056.86,9663.38,22,0.0.0.0/0,False,False,2026-05-01,n/a,False,False,2026-04-24,TFP-393,True,True,False,2026-05-01,2026-03-03,2026-05-01
CCE-000001521,CUST-000218,CH-002,CH-002,Online Banking,2026-03-10,branch_assisted,EMP-000007,active,In good standing.,2026-05-01,user_cust-000218_ch-002,CUST-000218-CH-002,True,otp_sms,2026-05-01,2,,9103.22,4067.49,89068.11,844.41,7339.04,8714.16,11,10.10.10.0/24,False,False,2026-03-16,n/a,False,True,2026-05-01,TFP-989,True,True,False,2026-05-01,2026-03-10,2026-05-01
CCE-000001522,CUST-000218,CH-003,CH-003,Mobile App,2026-02-26,self_service,EMP-000001,active,In good standing.,2026-05-01,user_cust-000218_ch-003,CUST-000218-CH-003,True,password,2026-05-01,2,,7800.03,1748.36,43931.79,481.05,5338.55,8657.54,8,0.0.0.0/0,False,False,2026-05-01,4.1.0,True,True,2026-05-01,TFP-531,True,True,True,2026-05-01,2026-02-26,2026-05-01
CCE-000001523,CUST-000218,CH-004,CH-004,Email,2026-02-14,self_service,system_seed,active,In good standing.,2026-05-01,user_cust-000218_ch-004,CUST-000218-CH-004,False,password,2026-05-01,2,,6218.94,4097.56,58276.49,1139.89,7355.98,8805.39,6,0.0.0.0/0,True,False,2026-04-26,n/a,False,True,2026-03-24,TFP-959,True,True,False,2026-05-01,2026-02-14,2026-05-01
CCE-000001524,CUST-000218,CH-005,CH-005,SMS,2026-02-16,self_service,EMP-000001,active,In good standing.,2026-05-01,user_cust-000218_ch-005,CUST-000218-CH-005,False,biometric,2026-05-01,1,,2440.84,614.48,75305.93,550.85,788.36,5868.79,5,0.0.0.0/0,False,True,2026-05-01,n/a,False,True,2026-05-01,TFP-399,True,True,False,2026-04-05,2026-02-16,2026-05-01
CCE-000001525,CUST-000218,CH-006,CH-006,Call Center,2026-02-16,call_center,EMP-000007,active,In good standing.,2026-05-01,user_cust-000218_ch-006,CUST-000218-CH-006,False,password,2026-05-01,2,,3935.12,1176.03,42746.33,520.98,2668.38,7977.21,7,10.10.10.0/24,False,False,2026-05-01,n/a,False,True,2026-04-20,TFP-375,True,True,False,2026-04-15,2026-02-16,2026-05-01
CCE-000001526,CUST-000218,CH-007,CH-007,Operations Bridge,2026-03-16,call_center,EMP-000007,active,In good standing.,2026-04-28,user_cust-000218_ch-007,CUST-000218-CH-007,False,password,2026-03-31,1,,2554.28,1092.13,116961.63,381.84,2803.35,3825.23,15,0.0.0.0/0,False,False,2026-04-24,n/a,False,True,2026-05-01,TFP-589,True,True,False,2026-05-01,2026-03-16,2026-04-29
CCE-000001527,CUST-000219,CH-001,CH-001,Branch Network,2025-04-30,branch_assisted,system_seed,active,In good standing.,2026-02-15,user_cust-000219_ch-001,CUST-000219-CH-001,False,otp_sms,2025-12-31,3,2026-05-02,3066.25,2077.21,45197.58,393.33,7266.04,10175.25,26,0.0.0.0/0,False,False,2025-06-28,n/a,False,True,2025-10-14,TFP-302,True,True,False,2025-08-04,2025-04-30,2026-03-05
CCE-000001528,CUST-000219,CH-002,CH-002,Online Banking,2025-04-08,branch_assisted,EMP-000007,active,In good standing.,2025-10-12,user_cust-000219_ch-002,CUST-000219-CH-002,True,password,2025-09-08,2,,8745.45,2462.52,107219.0,735.76,7223.68,9869.73,13,0.0.0.0/0,True,False,2025-04-16,n/a,False,True,2025-07-23,TFP-908,True,True,False,2025-07-16,2025-04-08,2025-10-28
CCE-000001529,CUST-000219,CH-003,CH-003,Mobile App,2025-04-04,self_service,system_seed,active,In good standing.,2025-11-03,user_cust-000219_ch-003,CUST-000219-CH-003,True,biometric,2025-09-27,1,,3716.13,3785.49,48914.87,766.34,7378.89,1919.71,13,0.0.0.0/0,False,False,2025-07-17,3.9.2,True,True,2025-09-22,TFP-609,True,True,False,2025-06-30,2025-04-04,2025-11-18
CCE-000001530,CUST-000219,CH-004,CH-004,Email,2025-04-10,branch_assisted,system_seed,active,In good standing.,2025-05-06,user_cust-000219_ch-004,CUST-000219-CH-004,False,password,2025-05-03,2,,6982.78,2806.98,93200.75,959.81,1253.08,2902.44,21,0.0.0.0/0,False,False,2025-07-07,n/a,False,True,2025-05-12,TFP-447,True,True,False,2025-06-02,2025-04-10,2025-05-20
CCE-000001531,CUST-000219,CH-005,CH-005,SMS,2025-04-18,self_service,EMP-000007,active,In good standing.,2026-03-04,user_cust-000219_ch-005,CUST-000219-CH-005,False,password,2026-01-19,3,2026-05-02,3278.43,3860.79,85719.36,722.1,5611.02,3601.68,9,0.0.0.0/0,False,False,2025-06-09,n/a,False,True,2025-08-15,TFP-103,True,True,False,2026-02-21,2025-04-18,2026-03-21
CCE-000001532,CUST-000219,CH-006,CH-006,Call Center,2025-04-21,call_center,EMP-000001,active,In good standing.,2026-04-17,user_cust-000219_ch-006,CUST-000219-CH-006,False,otp_email,2026-03-07,0,,4093.47,3673.68,121317.62,1251.8,7073.36,7862.29,22,0.0.0.0/0,False,False,2025-07-25,n/a,False,True,2025-07-11,TFP-304,True,True,False,2026-02-11,2025-04-21,2026-05-01
CCE-000001533,CUST-000219,CH-007,CH-007,Operations Bridge,2025-04-03,self_service,EMP-000007,active,In good standing.,2025-10-19,user_cust-000219_ch-007,CUST-000219-CH-007,False,otp_sms,2025-09-13,2,,5506.46,1351.96,126882.27,313.19,7277.33,1317.13,7,10.10.10.0/24,False,False,2025-06-20,n/a,False,True,2025-08-01,TFP-183,True,True,False,2025-10-20,2025-04-03,2025-10-27
CCE-000001534,CUST-000220,CH-001,CH-001,Branch Network,2024-10-29,call_center,EMP-000007,active,In good standing.,2025-12-01,user_cust-000220_ch-001,CUST-000220-CH-001,False,biometric,2025-11-07,2,,4688.51,814.98,128757.33,402.51,2969.65,10441.14,26,0.0.0.0/0,False,False,2024-12-23,n/a,False,True,2025-02-15,TFP-388,True,False,False,2025-06-12,2024-10-29,2025-12-16
CCE-000001535,CUST-000220,CH-002,CH-002,Online Banking,2024-11-10,call_center,EMP-000007,active,In good standing.,2025-04-03,user_cust-000220_ch-002,CUST-000220-CH-002,True,otp_sms,2025-03-28,3,2026-05-02,8717.65,1184.59,92253.02,1172.14,2109.8,10213.51,27,10.10.10.0/24,False,False,2025-01-18,n/a,False,False,2025-04-29,TFP-767,False,True,False,2024-12-16,2024-11-10,2025-04-06
